sim_number,price_vnd
767897777,200000000
966940556,12000000
898142142,12500000
886340304,1000000
763546346,1000000
943592594,500000
934519226,500000
979222629,800000000
924987636,3000000
343724039,450000
859691987,500000
334054739,450000
339344166,450000
932361688,10000000
906866865,3000000
847294555,500000
334555880,3000000
334211276,450000
976763583,500000
869964515,1000000
826157678,11325000
345010578,450000
898542542,12500000
879979868,1000000
877119961,500000
373820968,450000
327316226,450000
945844955,1000000
813853388,1000000
976603036,450000
986098978,3000000
886551839,1000000
337683357,5000000
585433777,13000000
919959325,500000
334316239,450000
344314866,450000
764143333,500000
868688867,130000000
773399149,500000
327826986,450000
862929249,450000
865860466,450000
763604204,1000000
817655989,500000
971658480,450000
776268968,1000000
568528968,3000000
903190668,3000000
335635866,450000
981611269,1000000
847257678,1000000
379681992,5000000
942849699,5000000
812507979,12000000
786779939,5000000
922580666,10600000
988506514,1000000
795731733,1000000
778789123,5000000
858106768,500000
987749291,1000000
762557857,1000000
862972739,450000
927903444,10900000
372907989,5000000
974722341,450000
346743739,450000
925026188,1000000
332090905,450000
866828318,500000
836414989,3000000
935880373,3000000
879287722,500000
965882006,3000000
921092002,12500000
363112899,450000
354777222,10000000
345384888,5000000
795673671,1000000
975822269,1000000
859070797,10000000
927975286,3000000
984166368,5000000
906962279,3000000
346231066,450000
944457459,12000000
946851962,1000000
879161262,500000
918593388,5000000
786669939,3000000
943044950,1000000
964184977,500000
778387997,74000000
707077983,3000000
898835454,1000000
352860860,1000000
344260392,450000
385441144,450000
926405988,500000
817398999,14000000
847613579,12000000
889133599,10000000
586623555,5000000
339039119,450000
888989993,5000000
946741981,3000000
353701567,450000
921830999,13000000
359060888,10000000
703777899,5000000
865689339,450000
328515766,450000
822884688,3000000
981927979,5000000
988266779,5000000
328312986,450000
988457081,500000
923778797,100000000
766358686,5000000
702763399,1000000
936999699,12800000
382656086,5000000
888000555,5000000
879336696,500000
795690692,1000000
975455672,450000
399555561,10000000
372861999,10900000
969365444,150000000
564352003,500000
923111978,3000000
879301097,500000
888714590,500000
795599122,1000000
981869866,155000000
971881796,500000
946008232,1000000
853484848,1000000
876688688,50000000
865560286,450000
842482992,500000
374870386,450000
707337888,160000000
905233594,500000
762776775,1000000
865413458,450000
934567386,3000000
962906290,500000
888950707,3000000
387191929,3000000
825486886,3000000
366385679,1000000
866270105,450000
941327438,1000000
335298345,450000
877992539,500000
828833579,5000000
833683866,1000000
815724678,11325000
377000090,1000000
334148339,450000
985622690,500000
795613713,1000000
965813389,1000000
783802802,11000000
976495180,500000
852016666,11500000
853323999,13000000
969151112,55000000
763548567,1000000
971789332,3000000
925072666,10200000
867013086,450000
834977987,3000000
898636962,1000000
818559922,3000000
964330747,3000000
934166689,3000000
869280597,5000000
973611579,5000000
819931980,13000000
865250770,450000
336256839,450000
865032832,450000
354054004,450000
336252528,450000
393023179,3000000
914114179,3000000
865964585,500000
917341981,3000000
934364343,3000000
933322013,5000000
395866868,3000000
919291699,3000000
797792222,68000000
931361696,3000000
763522527,1000000
566868839,3000000
939072004,500000
835913999,15000000
355674399,450000
523471995,500000
333730777,10000000
936502003,3000000
336953888,15000000
888988385,10300000
765077999,14000000
854707378,1000000
779803666,3000000
707701199,3000000
827926926,3000000
924391555,3000000
367317088,450000
352281368,5000000
762724729,1000000
975990669,5000000
372828886,171000000
336080905,450000
929400700,3000000
786783786,3000000
352799079,450000
763122377,1000000
702781975,1000000
866264445,450000
833399910,1000000
866082788,450000
327781486,450000
938780668,5000000
862663368,3000000
941438311,1000000
363046386,450000
929118679,3000000
362909009,450000
819502999,14000000
762599133,1000000
386216256,12000000
988556297,450000
334303266,450000
932327488,500000
383239282,1000000
946483666,12000000
799166855,5000000
326692444,500000
866779939,5000000
362313777,3000000
962518994,3000000
948849047,1000000
343080275,450000
866989803,5000000
386021368,3000000
363860079,450000
938280860,500000
965427335,123000000
918606646,10000000
566152008,500000
336184689,450000
354622768,1000000
328489234,450000
328130890,450000
347322229,450000
762695693,1000000
899717789,3000000
915192393,13500000
922481666,10000000
925461999,13000000
834936444,1000000
385438398,450000
762560234,1000000
383080683,500000
971257098,500000
869113972,500000
326521739,450000
925018839,5000000
343063199,450000
833939969,11900000
988868039,450000
941364091,3000000
888633656,500000
921797338,1000000
905005326,12900000
855808299,10000000
925992009,3000000
979199398,12500000
329894199,450000
966010697,3000000
905963266,1000000
335853619,450000
776225325,1000000
865111881,450000
332774079,450000
337032379,450000
707602206,1000000
822122121,139000000
382263988,450000
327706779,450000
939958118,10100000
762700388,1000000
916052015,12000000
355958266,450000
328011292,450000
936174487,10000000
327580239,450000
985965181,3000000
937838757,3000000
352050219,1000000
344299945,450000
373383666,60000000
389668199,5000000
786863386,10000000
877011207,500000
987974684,450000
904638178,3000000
343726286,450000
343729979,13900000
913379139,500000
567868239,5000000
989733346,3000000
766681965,5000000
779505818,1000000
528041966,3000000
866065865,3000000
372711868,450000
763619613,1000000
343210576,450000
971647424,450000
862999314,450000
776873873,10000000
943457333,12000000
588555999,13900000
337555568,5000000
762757447,1000000
789966889,10000000
356789613,12000000
327356266,450000
907581234,11700000
387140639,5000000
877002989,500000
932103227,11000000
333071005,450000
968772028,500000
563641996,500000
902325991,500000
344402598,450000
329456088,450000
326251105,450000
335313531,13000000
933070809,58000000
708047979,3000000
788781555,10000000
817043678,11325000
974039323,500000
866182014,3000000
795610810,1000000
862924388,450000
343832225,450000
866222648,12000000
379600004,3000000
888556667,3000000
849842678,11325000
981875224,500000
334584994,450000
332603586,450000
815263456,500000
329262017,450000
848866339,1000000
702744044,1000000
375019999,83000000
924552777,5000000
374217596,500000
988316939,59000000
906042026,10000000
335730268,450000
795664064,1000000
329804639,450000
902207262,3000000
916550033,1000000
377212000,12000000
911117186,10000000
334131078,450000
357969168,900000000
971836292,450000
898311361,1000000
773339661,1000000
865769397,450000
762641977,1000000
868970679,5000000
769278555,5000000
828236777,3000000
783299986,13500000
776983898,11200000
868696179,5000000
909764382,500000
921148139,1000000
344220502,450000
777777659,3000000
327547299,450000
397859066,12000000
879884446,500000
332572234,450000
329848345,450000
927531444,3000000
327911121,450000
877126611,500000
904138336,500000
942100794,1000000
842953678,11325000
982481231,450000
344184166,450000
925230386,500000
788944441,135000000
961690829,1000000
706931931,5000000
795744588,1000000
792516171,1000000
702788477,1000000
819366468,1000000
707332016,3000000
344117168,450000
799057059,1000000
854146678,11325000
333519239,450000
702748888,58000000
948154890,1000000
965631991,12000000
334735186,450000
865245650,450000
989784387,450000
964637190,500000
865530363,450000
985022222,14000000
976918586,70000000
329949493,450000
777771112,99900000
762518516,1000000
762656651,1000000
815894678,11325000
763105905,1000000
965546474,1000000
888118286,3000000
763746346,1000000
352144239,5000000
822696969,5000000
967880379,3000000
708044822,1000000
335281966,450000
344150495,450000
333972689,450000
342958286,450000
942578880,500000
949410041,1000000
877010086,500000
865535775,450000
983153968,5000000
928760888,13900000
886071173,1000000
852241139,500000
379200888,99000
877010307,500000
969952319,500000
568558568,5000000
374724599,450000
325868081,450000
367956665,450000
925371888,14100000
935862004,3000000
812306306,13000000
332941739,500000
379758888,110000000
865941945,500000
338161696,500000
343679166,450000
344145554,450000
879211379,500000
326220481,450000
349872839,450000
888884398,1000000
773348404,1000000
912208688,3000000
703626268,1000000
334682739,450000
795191191,10000000
843595959,5000000
763591593,1000000
376437456,450000
901898558,11800000
399991328,10000000
773395454,1000000
763693567,5000000
879817479,500000
947886595,1000000
786785278,3000000
793981234,5000000
969717796,5000000
935233438,13125000
904012995,500000
921644868,3000000
763042342,1000000
335171271,450000
889996997,3000000
909608736,500000
786191192,1000000
866334434,450000
921858737,1000000
924442770,1000000
877110382,500000
338819339,450000
866705278,12500000
886575777,5000000
916818286,3000000
352848168,450000
359171599,1000000
877148799,500000
775324444,1000000
868329866,5000000
909346037,500000
358138889,5000000
924866696,12000000
763734034,1000000
839588234,1000000
889981985,12000000
762511399,1000000
988039366,500000
777136234,3000000
888669191,1000000
922342268,3000000
707979899,350000000
763777774,1000000
762566561,1000000
768795799,50000000
329080784,450000
983784657,3000000
964547658,15000000
339393696,5000000
981432426,500000
983417981,3000000
373502000,13000000
974795485,500000
708538222,3000000
819077499,500000
838096096,14800000
343196739,450000
932071001,3000000
922741879,500000
382119888,13600000
763100599,1000000
868877989,12500000
785120888,10000000
377799178,1000000
797569569,5000000
566592008,500000
383711949,450000
708191791,1000000
814800322,500000
888933005,1000000
988837586,66000000
359142000,5000000
989528887,450000
926122345,500000
975837263,450000
708022511,1000000
886237777,14000000
889630365,14300000
334110587,450000
763027222,1000000
877152988,500000
356777558,12000000
565210999,3000000
763071571,1000000
333379567,5000000
797987907,3000000
398677699,3000000
344077986,450000
948189629,3000000
344071339,450000
326051004,450000
879935166,500000
777325579,3000000
986474714,450000
944085023,1000000
901491080,500000
767160234,1000000
889898953,10000000
814071976,5000000
706693939,3000000
971607640,500000
832075666,5000000
352017779,5000000
393850777,3000000
333501799,450000
961819868,10000000
789335568,3000000
862919134,450000
896660600,10000000
827789987,3000000
335352000,12000000
866685672,450000
762627621,1000000
343170191,450000
769346103,500000
832559234,1000000
337569869,3000000
968521300,1000000
922072004,15000000
917997799,3000000
783228585,1000000
902166879,10000000
332061566,450000
702753759,1000000
329346166,450000
846499663,5000000
933886288,5000000
763071171,1000000
333333366,14960000
349312966,450000
343923334,450000
777986689,3000000
877116620,500000
906043939,14000000
326666201,450000
797332332,5000000
702681969,1000000
836571990,11600000
336248799,450000
844122013,3000000
367427768,450000
702699191,1000000
818888379,5000000
355182882,500000
898305957,1000000
845821678,11325000
963665678,10000000
988636784,450000
815258268,13000000
932088649,500000
795218777,5000000
907553668,14200000
343858166,450000
928511939,1000000
888665779,120000000
708104103,1000000
888601375,1000000
877113238,500000
349227466,450000
829284678,11325000
797466466,5000000
944290472,1000000
947860190,1000000
865000390,450000
777678634,1000000
367829339,5000000
789130491,1000000
363016888,13500000
938495818,500000
921793886,500000
328073966,450000
906572002,3000000
865627162,450000
327714586,450000
327690299,500000
779999465,14900000
814626880,500000
353671368,3000000
349333568,450000
886608088,1000000
833020246,10000000
346518668,3000000
911672727,500000
332743443,450000
335193222,3000000
334314966,450000
707191212,3000000
383150896,450000
702655900,1000000
913879899,250000000
932354668,3000000
332877749,450000
342859699,450000
344066239,450000
961171991,12000000
335044004,450000
865373433,450000
814566755,3000000
909172062,1000000
965992019,5000000
329655532,450000
384312279,450000
348711888,11000000
867060668,3000000
332659388,450000
853579656,5000000
877119499,500000
356990068,500000
853831739,500000
399123234,500000
337417345,450000
921154777,5000000
787306555,5000000
395440770,500000
799999573,10000000
842868879,11500000
334581968,450000
376666030,500000
797987000,5000000
708016678,5000000
567123168,3000000
763605705,1000000
865333653,450000
763154054,1000000
343616239,450000
929722222,5000000
905247835,500000
855991144,500000
794598888,65000000
327381114,450000
327774288,450000
938932950,1000000
981831998,10000000
343310781,450000
842313233,3000000
365277888,10500000
767679966,10300000
908273114,12800000
898870870,1000000
344170699,1000000
827017678,11325000
763133977,1000000
926610161,11000000
949566968,1000000
763595591,1000000
936898938,3000000
795604608,1000000
869727789,5000000
866054166,450000
708007005,1000000
944575322,1000000
917049597,5000000
829969789,3000000
325331039,450000
776204321,1000000
927300600,3000000
934766646,15000000
763622627,1000000
899647364,10321000
941704100,1000000
763099111,1000000
941201437,1000000
913579034,3000000
343668000,1000000
858789868,11000000
325716006,450000
836179579,3000000
934053166,500000
921630068,500000
978211198,12000000
798668822,3000000
363220780,450000
389322777,3000000
705282284,1000000
344183345,450000
888535033,1000000
393091368,5000000
796328666,3000000
332262023,5000000
822226221,3000000
586361777,3000000
342888753,10600000
827111000,10500000
377191016,450000
886863939,500000
799444488,62500000
971391992,12000000
934660979,10000000
772440077,5000000
848714168,500000
898006888,12000000
899032888,3000000
342895699,450000
763545145,1000000
799158505,1000000
987126889,13000000
777030999,5000000
973866555,125000000
336322439,10000000
961346042,500000
909607597,500000
984095089,3000000
905397881,3000000
395663456,15000000
374180681,450000
386824279,1000000
365678917,12000000
859762200,500000
563321983,500000
763505705,1000000
344283679,3000000
877101182,500000
942686462,1000000
983550788,1000000
911858969,3000000
988852882,500000
983525607,500000
397611989,3000000
927092003,12000000
938998866,3000000
971139661,500000
365252227,450000
789318822,500000
862918066,450000
988200674,450000
879767896,500000
862221991,10000000
978780304,500000
329659566,450000
902786444,5000000
702464647,13000000
763177210,1000000
819884567,3000000
334679366,450000
978806196,3000000
856835777,5000000
708991678,1000000
867000467,450000
933682929,1000000
901714468,1000000
772835999,5000000
866004330,450000
967259168,10000000
779045678,3000000
586352004,500000
528112008,5000000
766656141,1000000
383068168,12000000
909127685,1000000
906085698,1000000
862947339,450000
879198139,500000
899792007,5000000
942176593,500000
582598598,1000000
565041981,500000
825172777,3000000
923176555,13500000
344301839,450000
393126886,3000000
902856396,10000000
767772001,99990000
987839988,3000000
941396195,1000000
705483222,1000000
364540828,1000000
329443866,450000
943633199,500000
392091368,5000000
703787989,13000000
931234582,12000000
867089979,13000000
969981994,900000000
909107796,1000000
993699696,85000000
914112119,5000000
877336898,500000
862901869,450000
762629329,1000000
338977888,13700000
879485948,500000
931370654,1000000
366378166,450000
334063199,450000
901745368,1000000
328762139,450000
905331723,5000000
982605384,1000000
762512514,1000000
327957139,450000
818719678,11325000
976990939,125000000
919502779,3000000
784567268,11000000
981943727,450000
858997002,500000
762271368,1000000
343903299,450000
923999171,3000000
983745654,450000
767963963,3000000
326505652,500000
327578234,450000
826086666,240000000
344788789,500000000
865696498,450000
942229171,500000
866376556,450000
903568575,3000000
343888251,450000
792886789,3000000
909173965,1000000
797097986,12000000
816800844,500000
924232777,5000000
528081987,12000000
333050220,450000
346657268,450000
795634242,1000000
848640444,3000000
866362336,450000
395898983,5000000
949155555,89000000
888117997,500000
909618173,500000
347880868,5000000
385588996,5000000
588181818,1000000
356366439,450000
981840080,500000
376372898,5000000
855303888,10700000
336110876,450000
866276660,450000
358668331,10000000
877010283,500000
787382382,3000000
344037337,450000
932396539,5000000
523501996,500000
763596593,1000000
866270177,450000
886779668,65000000
967320468,12000000
859991978,1000000
764848888,3000000
334362988,450000
763570578,1000000
843457939,5000000
762711345,1000000
342942439,450000
702734733,1000000
898615651,1000000
326719186,450000
866385384,450000
812306668,11000000
857788778,3000000
855208639,500000
704118686,5000000
942239115,1000000
961024468,500000
705259459,1000000
908950696,11000000
886211980,12000000
763517117,1000000
702650656,1000000
842271678,11325000
335385399,450000
914671978,5000000
971945022,500000
334948799,5000000
784222000,1000000
877110588,500000
706822822,5000000
384842456,15000000
996901999,5000000
762700077,1000000
947768779,5000000
877124566,500000
903945558,1000000
762554553,1000000
928896626,1000000
888085879,15000000
906666063,10000000
865631063,450000
845594404,1000000
877117991,500000
776777068,1000000
372191299,1000000
342041991,5000000
765661155,11000000
332826739,450000
909257887,500000
343169839,450000
903205288,5000000
326898689,5000000
328522018,450000
972332986,5000000
567379579,3000000
938855379,3000000
782108555,5000000
888368368,3000000
375170693,450000
888887452,3000000
867968966,13000000
949230541,1000000
931352286,500000
921673277,3000000
941246097,1000000
352259279,10000000
865585750,450000
815041984,15000000
343554288,450000
783687676,3000000
922281339,3000000
903098223,1000000
976081982,13000000
962039930,3000000
832878786,3000000
937868566,5000000
343266586,450000
912871251,10000000
327308499,450000
975312002,3000000
567859668,10000000
866013669,450000
795633800,1000000
973406782,450000
886476674,500000
343723739,450000
344057199,450000
888139999,179000000
941851785,1000000
879591638,500000
866383831,450000
812082022,15000000
844475557,500000
702688966,1000000
702720820,1000000
966513859,3000000
335622679,450000
977561998,10000000
389076777,5000000
971898955,50000000
913881994,5000000
328413699,450000
795601968,1000000
707572275,3000000
585822004,500000
877005066,500000
989700999,62000000
865999681,10200000
342841998,5000000
928290666,10600000
944712536,1000000
763501982,1000000
359369389,79000000
335558886,450000
763731973,1000000
346302989,450000
933441986,5000000
985755554,59000000
814883553,1000000
702122012,50000000
398722789,10000000
523041992,12000000
948563298,1000000
927104999,12900000
326109239,450000
832897897,5000000
332217667,450000
941654285,1000000
865971970,500000
921111789,3000000
866308688,5000000
762654656,1000000
342060482,1000000
926551973,1000000
859000888,10500000
889419402,1000000
962015986,3000000
888866790,200000000
364999960,500000
702699344,1000000
777088080,3000000
343866539,450000
869394222,3000000
934405070,500000
374814166,450000
927321468,500000
779555779,50000000
921956866,3000000
901233232,5000000
772930888,11000000
943509790,500000
865789740,450000
911111621,6900000000
708006706,1000000
921700168,500000
326223482,450000
378888900,500000
918672017,3000000
352366388,450000
332801997,3000000
825578686,3000000
363196879,3000000
823682338,500000
707811116,1000000
342377468,450000
354170279,450000
707333353,11000000
762608602,1000000
888808586,58000000
909165095,1000000
363091995,5000000
971986474,1000000
838729729,500000
902080503,3000000
901676369,3000000
865342089,450000
344163386,450000
815172345,500000
886219468,1000000
582329222,5000000
946736476,1000000
933924966,1000000
329048188,450000
337694377,5000000
338296486,450000
976952010,3000000
943547137,1000000
377868669,5000000
569221369,500000
912817926,1000000
823687988,5000000
779661975,69000000
327784866,450000
824945656,63000000
335477703,450000
886627272,1000000
905444444,500000
909002611,500000
799102765,1000000
924336444,3000000
935678265,13000000
842039039,14600000
349898077,450000
929011976,12000000
329028388,450000
777732706,3000000
865158269,12500000
786077986,12000000
903866161,500000
898649210,1000000
327294639,450000
949026103,1000000
819181777,3000000
866683566,450000
332357986,450000
901121410,1000000
339695639,450000
886012222,3000000
523351992,500000
329706664,450000
825976886,3000000
778281888,12000000
705981345,1000000
328565569,450000
948713974,500000
969067883,3000000
931737789,10000000
928710777,5000000
868886847,3000000
776889777,3000000
835777978,5000000
941431998,5000000
816090000,1000000
865076786,450000
763012654,1000000
789318719,11100000
927508939,500000
795500900,3000000
812749888,3000000
866012018,5000000
859257678,11325000
865751954,500000
816111099,5000000
905032815,500000
889783878,13000000
903649444,1000000
708998877,12000000
349065386,50000000
707929797,3000000
949893398,1000000
981772011,5000000
933953679,3000000
328407966,450000
782100800,3000000
962279883,500000
889258777,5000000
972357891,450000
767777447,5000000
877112206,500000
834562020,11000000
523012010,5000000
376781789,5000000
799889888,99000000
865549539,450000
397777006,500000
778789686,3000000
919676179,3000000
974891166,5000000
965101219,5000000
865515653,450000
974259298,1000000
963121297,3000000
898344816,1000000
793332339,10500000
862976088,450000
766196686,5000000
378554986,5000000
334719559,450000
847377234,5000000
767225999,12000000
886002336,5000000
983220230,450000
934162345,99000000
396086879,5000000
981707888,12000000
383037788,3000000
975018130,450000
913731456,5000000
347009019,450000
866656499,450000
335751699,450000
939892959,12000000
976391995,5000000
343163331,450000
947303471,1000000
965481878,500000
334859168,450000
879400234,500000
982033083,500000
813999696,12100000
784452768,3000000
848143888,3000000
948584923,1000000
783598598,13000000
852356888,12800000
842270678,11325000
816031978,12000000
972792272,55000000
523001567,13000000
822799988,3000000
396811179,5000000
933311155,3000000
335260890,450000
937959196,3000000
376397488,3000000
866113913,450000
582308308,500000
924241997,3000000
346983888,11390000
368765779,450000
839267999,12600000
326201297,450000
929051579,3000000
982722573,450000
708168338,1000000
833200700,66000000
336043166,5000000
967020934,3000000
702747247,1000000
706777733,5000000
813139494,3000000
707593395,1000000
796312777,5000000
943316348,1000000
344060591,450000
398772080,500000
389412666,5000000
335073968,450000
982149154,55000000
562671983,500000
326393839,450000
926970000,12900000
823452299,3000000
984872023,3000000
795588484,1000000
847681989,10500000
395959563,500000
343041094,450000
708151851,1000000
971490931,450000
921684386,500000
763625825,1000000
338778499,500000
971497611,5000000
373363386,5000000
843284999,12800000
343240002,450000
335250187,450000
779788798,50000000
329826668,5000000
345887986,450000
325101287,3000000
368482227,450000
799143012,1000000
347902889,450000
528444777,12000000
931801811,64000000
763746946,1000000
795620622,1000000
899938998,5000000
965337574,500000
343122399,450000
879383538,500000
334882999,11000000
915335186,3000000
327806388,450000
773322855,1000000
975712891,450000
901151446,1000000
795660234,1000000
382210803,10000000
943862001,3000000
367961117,3000000
902145692,1000000
785895939,3000000
332598186,450000
343589299,450000
904005859,1000000
334177388,450000
816585777,3000000
877177765,500000
815755144,500000
867766788,3000000
705474941,1000000
363582345,68000000
862983337,450000
342651993,5000000
763153444,1000000
339389779,5000000
788778786,5000000
909152923,1000000
327396939,450000
332359345,1000000
772060010,1000000
922743779,500000
973863502,450000
933875895,3000000
777732819,3000000
989150456,3000000
326879166,5000000
944573576,1000000
789979999,380000000
799230195,1000000
708166833,1000000
849689888,3000000
334250996,450000
336452599,450000
356611147,399000
819454234,1000000
977996174,3000000
846797179,3000000
367168888,95000000
908632010,3000000
934400566,1000000
763546345,1000000
943709434,5000000
344037488,450000
989373939,10000000
865570939,450000
965265191,500000
868888692,5000000
769241241,5000000
796667989,5000000
327280805,450000
344310801,450000
798580123,1000000
928237177,11000000
971495589,11400000
765137123,1000000
335210612,450000
865999570,450000
762511110,1000000
796439339,1000000
762690694,1000000
763733533,1000000
328776386,450000
932451654,1000000
945274136,1000000
922151517,3000000
989823397,5000000
784854222,61700000
336220378,450000
334700266,450000
799009551,1000000
979022666,1000000
966748185,500000
879488225,500000
888753405,10000000
981359179,5000000
868849468,5000000
366270595,500000
906730111,500000
379743179,450000
888765686,5000000
906035292,3000000
762715718,1000000
834810820,1000000
947552969,1000000
797202202,115000000
776243210,1000000
915220780,3000000
927095786,5000000
334484439,450000
942434941,1000000
967898878,10000000
925944292,5000000
358222999,154000000
985485011,1000000
858769234,500000
333140172,450000
949742852,1000000
365271999,13500000
819546886,3000000
982484943,14000000
918461561,500000
369594539,450000
344020775,450000
909178320,1000000
342896339,450000
772216555,5000000
947238449,1000000
828291888,10000000
784420555,5000000
926188788,13550000
879199255,500000
823250888,14000000
326841699,450000
329841566,450000
352960110,450000
819844666,3000000
904754054,1000000
855399567,3000000
846004455,10000000
329774266,450000
383592006,50000000
879820979,500000
775778833,3000000
816490678,11325000
393555508,500000
326801566,450000
979728572,500000
975558019,5000000
866331995,15000000
382419979,5000000
329095739,450000
329380188,450000
944929754,3000000
888041222,500000
799063789,1000000
962770595,500000
795328668,3000000
332589856,450000
857107678,11325000
763713613,1000000
987315395,500000
905796329,500000
795693893,1000000
343225388,450000
334184599,450000
888889161,10300000
763703709,1000000
762744366,1000000
866084669,450000
889415941,1000000
911299969,3000000
565062002,500000
344149039,450000
865380586,450000
978166368,3000000
823759999,70000000
866822269,3000000
898778788,13500000
817358668,5000000
763717715,1000000
344260778,450000
333410239,450000
795644833,1000000
852198999,11300000
705473210,1000000
702713345,1000000
918981998,3000000
762514014,1000000
879288667,500000
764998345,1000000
902310793,3000000
795755234,1000000
347018079,450000
343140595,450000
767197989,3000000
846074888,3000000
896667968,10000000
347281486,450000
941323218,1000000
342961123,13700000
332161975,450000
915393686,5000000
339301551,11000000
816551655,500000
566702004,500000
963710798,1000000
332063889,450000
703005522,5000000
965698339,3000000
332061266,450000
346274588,500000
902112233,3000000
857870007,500000
877150496,500000
708191960,1000000
814798686,12100000
346682356,3000000
865373239,450000
359723723,3000000
828041984,15000000
343540186,450000
813724725,14000000
961585094,500000
931339157,500000
973359490,500000
528952008,500000
975695483,450000
334271899,450000
938998966,3000000
982186007,500000
347230776,3000000
936826393,1000000
828972678,11325000
888144116,500000
386666983,5000000
705200811,1000000
899082114,500000
907216668,3000000
348164555,500000
389567869,3000000
969068000,500000
949731317,1000000
849898386,5000000
888731833,1000000
334645566,450000
522011990,12000000
773338378,1000000
776560888,3000000
795733288,1000000
963334118,3000000
365031999,10100000
763579012,1000000
961155888,55000000
985431987,10000000
943542201,1000000
877119964,500000
906686675,93000000
912092386,1000000
342893239,450000
326633789,12000000
932380321,1000000
327326288,450000
922365899,1000000
965098198,500000
981702553,450000
865022257,450000
363360188,450000
839605605,500000
916777968,14650000
799955559,11000000
399951886,500000
373629449,450000
819845666,500000
599989999,2200000000
837387999,12000000
971552009,5000000
333834386,450000
916948056,3000000
327354239,450000
903967565,1000000
783877888,95000000
962420573,500000
865111037,450000
702589999,12900000
967861442,500000
706514999,5000000
763511123,1000000
702775275,1000000
888644961,1000000
962951889,10000000
949448374,1000000
835618789,3000000
773349321,1000000
708199855,1000000
974060980,3000000
344093345,450000
762571573,1000000
868656393,500000
774526999,1000000
963166345,1000000
329190444,450000
328678399,450000
342775112,13250000
327450199,450000
326013566,450000
931843879,3000000
822201980,3000000
763144355,1000000
799137131,1000000
986419423,500000
327742822,500000
866086000,5000000
976331214,1000000
928018998,12000000
343064588,450000
363598698,3000000
332592999,12000000
344109379,450000
846792888,3000000
326165839,450000
335482186,450000
708051962,1000000
762558258,1000000
344080366,450000
823756688,5000000
986389146,500000
828677775,5000000
865959948,450000
925377222,3000000
844260678,11325000
908516777,5000000
902313883,500000
981227529,500000
345678577,50000000
972822206,450000
814026886,3000000
982677800,450000
812574678,11325000
764006600,3000000
343888231,450000
865488239,450000
705561969,1000000
335501881,450000
867002139,500000
877149299,500000
356788567,450000
924442113,10000000
945126527,1000000
944220384,3000000
369730379,450000
989672959,5000000
817101818,3000000
965830511,1000000
763269269,10000000
857333330,500000
918882186,3000000
785838686,57000000
862945468,450000
344130876,450000
938484526,3000000
846122017,3000000
833642111,5000000
822888855,5000000
399996004,3000000
988020173,450000
946805069,1000000
886577688,14000000
846453678,11325000
332613889,450000
946082724,1000000
902968733,500000
562091993,500000
868281386,5000000
828217678,11325000
909623717,500000
987110148,450000
825084678,11325000
913659899,10000000
907374561,500000
937502235,63000000
986978505,500000
911234540,12890000
943773728,1000000
845780000,1000000
936096468,3000000
817606366,5000000
337458868,5000000
964734173,500000
327411566,450000
902011569,5000000
854661166,3000000
367755986,450000
343217539,450000
933880279,3000000
853356789,150000000
333239466,450000
888381879,1000000
762517617,1000000
889866595,1000000
763116210,1000000
567899368,10000000
984644468,10000000
961612779,5000000
862947568,450000
933191298,500000
934883868,3000000
769700800,1000000
889698696,10000000
974770494,500000
909864414,500000
966983959,1000000
898341514,1000000
344231086,450000
795677566,1000000
799637637,11000000
347581679,500000
866932348,1000000
783911625,5000000
923357999,75000000
343847588,450000
939392332,12000000
862999024,450000
702698693,3000000
906921494,11000000
934232321,1000000
334962223,450000
843089678,11325000
326536664,450000
849563678,11325000
925988466,500000
925243739,500000
523491990,500000
795622166,1000000
329204669,450000
901867379,5000000
889889802,3000000
326377708,450000
879488155,500000
862932479,450000
947174035,1000000
924043999,13000000
943262353,1000000
906000222,69000000
765917979,13800000
867596858,3000000
988040055,3000000
326593239,450000
908165678,66000000
337042799,450000
345023459,450000
985269548,1000000
335892221,450000
935380989,12000000
798333364,13500000
762653656,1000000
384059466,450000
896535345,500000
961432018,5000000
702600600,1000000
948451890,1000000
967568338,1000000
784636968,10900000
853787234,1000000
762788577,1000000
988801234,1000000
981354211,500000
762633131,1000000
342647123,450000
763626012,1000000
896327779,3000000
963882599,3000000
879160582,500000
865578906,450000
879300345,500000
916666666,450000000
901344638,3000000
828121282,5000000
945010020,500000
944671807,1000000
898073879,5000000
917290867,500000
705994194,1000000
986891938,125000000
327417186,450000
327272139,450000
822443666,3000000
867000341,450000
985136680,500000
948645373,1000000
855667708,5000000
329210483,450000
333119569,3000000
931193398,500000
338831199,450000
865472366,450000
335037295,500000
327170103,450000
382244323,3000000
938306396,3000000
397840000,13600000
877988929,500000
941151141,5000000
339949555,12000000
977798679,68000000
977628393,500000
333223638,5000000
927567891,500000
866847862,450000
908060302,3000000
335942988,5000000
879818966,500000
827438678,11325000
896138139,5000000
947230190,1000000
777678581,1000000
886436836,1000000
966130575,1000000
847543678,11325000
763683232,1000000
856607080,5000000
909173320,1000000
868519268,3000000
965147009,500000
985683450,450000
815913886,500000
776850666,3000000
889902083,55000000
961549887,5000000
569099006,500000
382569345,5000000
333165777,5000000
779586789,12000000
353630383,1000000
965454384,500000
366263519,500000
877114440,500000
924984489,3000000
777793797,3000000
